timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751467974757,98,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-6,text,true,,206,136,12,12,http://localhost:8080/weather/average/week,98,0,0
1751467974474,399,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-2,text,true,,206,136,12,12,http://localhost:8080/weather/average/week,399,0,0
1751467974797,82,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-10,text,true,,206,136,12,12,http://localhost:8080/weather/average/week,82,0,0
1751467974784,95,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-12,text,true,,206,136,12,12,http://localhost:8080/weather/average/week,95,0,0
1751467974810,80,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-1,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,80,0,0
1751467974803,88,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-9,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,88,0,0
1751467974828,74,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-7,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,74,0,0
1751467974848,93,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-5,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,93,0,0
1751467974848,93,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-4,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,93,0,0
1751467974831,110,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-3,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,110,0,0
1751467974855,91,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-6,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,91,0,0
1751467974873,73,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-2,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,73,0,0
1751467974879,72,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-10,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,72,0,0
1751467974890,104,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-1,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,104,0,0
1751467974880,126,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-12,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,126,0,0
1751467974884,125,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-13,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,125,0,1
1751467974891,120,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-9,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,120,0,0
1751467974902,110,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-7,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,110,0,0
1751467974942,71,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-4,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,71,0,0
1751467974942,97,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-3,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,97,0,0
1751467974941,125,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-5,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,125,0,0
1751467974946,130,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-6,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,130,0,0
1751467974951,126,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-10,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,126,0,0
1751467974947,130,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-2,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,130,0,0
1751467974985,92,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-14,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,92,0,0
1751467974994,99,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-1,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,99,0,0
1751467975009,109,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-13,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,109,0,0
1751467975011,126,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-9,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,126,0,0
1751467975013,130,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-4,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,130,0,0
1751467975006,137,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-12,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,137,0,0
1751467975012,134,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-7,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,133,0,0
1751467974709,438,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-8,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,438,0,0
1751467975066,86,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-5,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,86,0,0
1751467975077,91,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-2,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,90,0,0
1751467974782,408,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-11,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,408,0,0
1751467975076,127,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-6,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,127,0,0
1751467975085,118,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-15,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,118,0,0
1751467975077,128,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-14,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,128,0,0
1751467975077,129,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-10,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,129,0,0
1751467975143,68,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-12,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,68,0,0
1751467975118,94,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-13,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,94,0,0
1751467975093,120,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-1,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,120,0,0
1751467975146,95,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-7,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,94,0,0
1751467975143,124,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-4,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,123,0,0
1751467975168,99,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-2,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,99,0,0
1751467975152,119,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-5,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,118,0,0
1751467975211,61,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-12,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,60,0,0
1751467975203,77,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-15,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,77,0,0
1751467975203,77,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-6,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,77,0,0
1751467975147,135,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-8,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,134,0,0
1751467975185,113,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-16,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,113,0,1
1751467975190,121,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-11,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,121,0,0
1751467975206,107,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-14,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,107,0,0
1751467975207,113,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-10,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,113,0,0
1751467975212,110,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-13,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,110,0,0
1751467975241,87,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-7,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,87,0,0
1751467975267,61,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-2,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,61,0,0
1751467975267,62,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-4,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,62,0,0
